"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","handedness_change","post_handedness_change","experiment_by","head_scanned","abs_dev","abs_dev_sex","ls"
54,"dgrp390","female","operant_place","green","R","noShock",2,"11:00:00","11:46:45","R","G",0.227012210316471,0.227012210316471,0.287067032145527,0.283827560428607,0.702127659574468,0.523809523809524,0.84,0.932318495249132,0.851610215231167,1.0129061350877,NA,0.932318495249132,0.970264191952131,0.961762384352313,1.01565287446084,0.847015960692122,0.792513413402602,0.896504273631006,41,26,15,15,9,6,1200,0.255430060816681,-0.5,0.877658356376521,NA,0.877658356376521,0.750780936256522,0.84749860641384,10,7,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/female",20230224,26,17,9,NA,NA,NA,0.316190476190476,NA,"riddha",FALSE,0.0324063979566409,0.0496355594318465,-3.70686333458498
55,"dgrp390","female","operant_place","green","L","noShock",2,"11:00:00","11:46:45","R","B",0.60690256665836,0.60690256665836,0.175679043109893,0.10690256665836,0.195876288659794,0.132075471698113,0.272727272727273,1.98896324134765,2.14520874479808,1.83295128872449,NA,1.98896324134765,1.18240827158131,1.37576788753124,0.994874934078089,2.37442789128502,2.36963952479207,2.45978572876815,89,51,38,40,24,16,1200,0.497391304347826,0.368421052631579,2.48092900414393,NA,2.48092900414393,1.59185988630498,2.34073972121688,21,12,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/female",20230224,49,27,22,NA,NA,NA,0.14065180102916,NA,"riddha",FALSE,0.347483958385248,0.330254796910042,1.97001789410792
56,"dgrp390","female","operant_place","green","M","noShock",2,"11:00:00","11:46:45","R","B",0.776227261400449,0.776227261400449,0.0919511587341141,0.0236730625467232,0.2,-1,0.333333333333333,0.47064274409196,0.394263862294691,0.546907457157096,NA,0.47064274409196,0.383902863495257,0.351206969315795,0.425800596156364,0.629510239192699,0.629510239192699,NA,10,5,5,2,1,1,1200,0.998263888888889,-1,0.333157025844334,NA,0.333157025844334,0.257779390037542,NA,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/female",20230224,8,4,4,NA,NA,NA,1.33333333333333,NA,"riddha",FALSE,0.516808653127336,0.499579491652131,NA
25,"dgrp390","male","operant_place","green","L","noShock",1,"11:00:00","11:46:45","R","B",0.296910042362322,0.296910042362322,0.207824570147022,0.301270869673561,-0.596153846153846,-0.672727272727273,-0.510204081632653,1.94955231284144,2.05436898453967,1.84489231778252,NA,1.94955231284144,1.81098975908677,1.78974509984515,1.87437546370932,1.58137426034458,1.64169142400382,1.51749155006509,92,56,36,40,25,15,1200,0.263066202090592,-0.466666666666667,2.10694735248794,NA,2.10694735248794,1.90917353363561,1.65271335565725,16,10,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,52,31,21,NA,NA,NA,0.16252319109462,NA,"riddha",FALSE,0.0374914340892101,0.0547205955644156,2.1253932123621
26,"dgrp390","male","operant_place","green","M","noShock",1,"11:00:00","11:46:45","R","B",0.28968352853227,0.28968352853227,0.260652878146025,0.286194866683279,0.0450450450450451,-0.192982456140351,0.283018867924528,2.16141387016808,2.24152941287985,2.08141808163077,NA,2.16141387016808,1.82104547477981,1.89652392611358,1.52452298739715,1.62389545673257,1.75583349980267,1.48496530538917,96,61,35,39,24,15,1200,0.322608695652174,0.2,2.08262373077065,NA,2.08262373077065,1.57186012980109,1.84847988956446,16,10,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,57,37,20,NA,NA,NA,0.476001324064879,NA,"riddha",FALSE,0.0302649202591578,0.0474940817343633,1.36975369782621
27,"dgrp390","male","operant_place","green","R","noShock",1,"11:00:00","11:46:45","R","G",0.0979317219038126,0.0979317219038126,0.368925990530775,0.34313481186145,-0.120567375886525,-0.12,-0.121212121212121,2.56908069085639,2.73088412703487,2.40751911332689,NA,2.56908069085639,2.10258054239532,2.10258054239532,NA,2.09808204220647,2.18829664851349,2.00767088991621,123,109,14,58,51,7,1200,0.0391304347826087,0,2.08201151010619,NA,2.08201151010619,2.27594216408971,1.82346282781195,17,15,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,65,58,7,NA,NA,NA,0.00121212121212137,NA,"riddha",FALSE,0.1614868863693,0.144257724894094,1.6407717602985
28,"dgrp390","male","operant_place","green","L","noShock",1,"11:00:00","11:46:45","R","B",0.359955145776227,0.359955145776227,0.241714428108647,0.248816346872664,0.0434782608695653,-0.0303030303030303,0.111111111111111,2.49474664529378,2.41448993500198,2.5748833903983,NA,2.49474664529378,1.95616196232604,1.92710531058635,2.03724572697801,1.88093553412112,1.8567229475808,1.91481839150527,118,68,50,45,26,19,1200,0.415652173913043,-0.0526315789473685,2.34680209501734,NA,2.34680209501734,1.75760719117397,2.09028782174508,20,11,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,73,42,31,NA,NA,NA,0.141414141414141,NA,"riddha",FALSE,0.100536537503115,0.11776569897832,2.22554491312413
29,"dgrp390","male","operant_place","green","M","noShock",1,"11:00:00","11:46:45","L","B",0.10341390480937,0.10341390480937,0.281211064041864,0.434836780463494,0,0.142857142857143,-0.176470588235294,0.950167803196197,0.98152631052165,0.918856169573772,NA,0.950167803196197,1.02233501736834,1.02233501736834,NA,0.906546713558289,0.93274827363628,0.880649233481203,39,30,9,16,14,2,1200,0.0904347826086957,0.25,1.07735862793055,NA,1.07735862793055,0.988188952428159,0.90614681365271,9,7,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,23,16,7,NA,NA,NA,0.319327731092437,NA,"riddha",FALSE,0.156004703463743,0.138775541988537,1.38274066352812
30,"dgrp390","male","operant_place","green","R","noShock",1,"11:00:00","11:46:45","M","B",0.115748816346873,0.115748816346873,0.329678544729629,0.315973087465736,0.223529411764706,0.2,0.244444444444444,1.54973772100439,1.45694806480755,1.64238867816357,NA,1.54973772100439,1.45509793948704,1.45509793948704,NA,1.4451943025752,1.42315812089532,1.4668387299141,72,63,9,29,24,5,1200,0.102608695652174,0.0909090909090909,1.38155239208345,NA,1.38155239208345,1.39382686464675,1.39671443292596,12,11,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,43,39,4,NA,NA,NA,0.0444444444444445,NA,"riddha",FALSE,0.14366979192624,0.126440630451034,0.584630243137398
31,"dgrp390","male","operant_place","green","L","noShock",1,"11:00:00","11:46:45","R","B",0.537876900074757,0.537876900074757,0.00971841515076003,0.249813107400947,0,0.0909090909090909,-0.0666666666666667,0.806195392079884,0.755507676954326,0.856807340815121,NA,0.806195392079884,0.752463684099832,0.709498198564767,0.820757588576864,0.95743108871318,0.930565451206919,1.01982869840514,28,15,13,7,4,3,1200,0.000869565217391304,-1,0.572530468828181,NA,0.572530468828181,NA,0.612060947947261,5,4,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,21,11,10,NA,NA,NA,0.157575757575758,NA,"riddha",FALSE,0.278458291801645,0.29568745327685,1.07657898167631
32,"dgrp390","male","operant_place","green","M","noShock",1,"11:00:00","11:46:45","R","B",0.215549464241216,0.215549464241216,0.314353351607276,0.31235983055071,-0.194444444444444,-0.126760563380282,-0.26027397260274,2.65955838228329,2.62147874362496,2.69758110070446,NA,2.65955838228329,1.78691867052555,1.78920849377241,1.74398448464686,1.99600597227156,2.00831210684107,1.98335205563812,123,92,31,51,38,13,1200,0.236521739130435,-0.2,2.62691645838163,NA,2.62691645838163,2.03412414852224,2.04234789576642,22,15,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,72,54,18,NA,NA,NA,0.133513409222458,NA,"riddha",FALSE,0.0438691440318963,0.0266399825566908,2.30514346667371
57,"dgrp390","male","operant_place","green","R","noShock",2,"11:00:00","11:46:45","R","G",0.181285821081485,0.181285821081485,0.368053825068527,0.24271118863693,-0.283950617283951,-0.333333333333333,-0.238095238095238,1.4230927366176,1.39512523689781,1.45101843140507,NA,1.4230927366176,1.40807181842794,1.40807181842794,NA,1.22889497745819,1.21227051079452,1.24541078747701,72,49,23,28,20,8,1200,0.255430060816681,-0.666666666666667,1.48647068573819,NA,1.48647068573819,1.53358800295012,1.43510926072839,13,8,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,44,29,15,NA,NA,NA,0.0952380952380954,NA,"riddha",FALSE,0.0781327871916272,0.0609036257164216,-0.921033437673465
58,"dgrp390","male","operant_place","green","L","noShock",2,"11:00:00","11:46:45","R","B",0.20059805631697,0.20059805631697,0.34450535758784,0.276476451532519,-0.327433628318584,-0.288135593220339,-0.37037037037037,2.09398978939843,2.14796197883666,2.04009827587865,NA,2.09398978939843,2.19655459020113,2.197072084832,2.18211178550311,1.57368921190806,1.66733334240821,1.48493256212295,100,67,33,42,29,13,1200,0.2578125,-0.222222222222222,2.10813547658187,NA,2.10813547658187,2.00704893827926,1.57337017484877,19,13,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,58,38,20,NA,NA,NA,0.0822347771500316,NA,"riddha",FALSE,0.0588205519561425,0.041591390480937,0.414662100892791
59,"dgrp390","male","operant_place","green","M","noShock",2,"11:00:00","11:46:45","R","B",0.230625467231498,0.230625467231498,0.231497632693745,0.349738350361326,-0.215686274509804,-0.333333333333333,-0.0833333333333333,1.07229356251941,1.09181029346537,1.05280600456439,NA,1.07229356251941,1.07786758203572,1.07962168831339,1.06092792712569,0.947751838025226,0.96732475957765,0.928178916472802,44,27,17,21,13,8,1200,0.177237185056473,-0.25,0.944804965226146,NA,0.944804965226146,1.0792212495616,0.81361388491588,9,7,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,23,14,9,NA,NA,NA,0.25,NA,"riddha",FALSE,0.0287931410416147,0.0115639795664092,-2.9752972423479
60,"dgrp390","male","operant_place","green","R","noShock",2,"11:00:00","11:46:45","R","G",0.293296785447296,0.293296785447296,0.25404933964615,0.277597807126838,0.1,0.152542372881356,0.0491803278688524,2.17885065877358,2.12725627962186,2.23036791628232,NA,2.17885065877358,1.49743909331382,1.53766260062768,1.23598629577374,1.91215807625312,1.98242688379334,1.84667352794967,104,75,29,41,29,12,1200,0.377932232841008,-0.2,1.86582974346842,NA,1.86582974346842,1.12337122205963,2.00172416806084,16,11,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,63,46,17,NA,NA,NA,0.103362045012503,NA,"riddha",FALSE,0.0338781771741839,0.0511073386493895,2.1972200552558
61,"dgrp390","male","operant_place","green","L","noShock",2,"11:00:00","11:46:45","X",NA,0.271118863692998,0.271118863692998,0.261898828806379,0.285821081485173,0.145454545454545,0.136363636363636,0.151515151515152,2.02749655461887,1.62798184370339,2.42641408360472,NA,2.02749655461887,1.67873202609072,1.57321389306366,2.25356961646199,1.77242099416187,1.55980439796972,1.97712843907334,89,62,27,27,20,7,1200,0.165798611111111,-0.5,0.904882545729363,NA,0.904882545729363,1.14113064836171,0.621791577442649,8,6,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,62,42,20,NA,NA,NA,0.0151515151515151,NA,"riddha",FALSE,0.0117002554198854,0.028929416895091,1.75561613013264
62,"dgrp390","male","operant_place","green","M","noShock",2,"11:00:00","11:46:45","R","B",0,0,1,0,NA,NA,NA,0.350125263494962,0.364875378559411,0.335397196435093,NA,0.350125263494962,NA,NA,NA,0.350125263494962,0.364875378559411,0.335397196435093,1,1,0,1,1,0,1200,0,NA,0.412415108319382,NA,0.412415108319382,NA,0.412415108319382,3,2,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,0,0,0,NA,NA,NA,NA,NA,"riddha",FALSE,0.259418608273112,0.242189446797907,NA
63,"dgrp390","male","operant_place","green","R","noShock",2,"11:00:00","11:46:45","X",NA,0.233615748816347,0.233615748816347,0.324694742088213,0.137054572638924,-0.368421052631579,-0.428571428571428,-0.454545454545454,0.480337669295425,0.411333055507227,0.549239137173624,NA,0.480337669295425,0.485511152005512,0.433940201657742,0.611836323958304,0.543407931219351,0.445782761147396,0.625359335454065,18,13,5,7,5,2,1200,0.349565217391304,-1,0.369022643148447,NA,0.369022643148447,0.342568757861595,0.302709455426276,4,2,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,11,8,3,NA,NA,NA,0.025974025974026,NA,"riddha",FALSE,0.0258028594567655,0.00857369798155994,0.137767938173919
64,"dgrp390","male","operant_place","green","L","noShock",2,"11:00:00","11:46:45","R","B",0.202965362571642,0.202965362571642,0.0988038873660603,0.492275105905806,-0.2,0.333333333333333,-0.428571428571428,0.410125224536933,0.381688530160327,0.438519412643917,NA,0.410125224536933,0.429723162695839,0.418023263415641,0.486095404682246,0.397043060443784,0.375271324856203,0.42166931247507,10,7,3,3,3,0,1200,0,NA,0.375123300812758,NA,0.375123300812758,NA,0.370237942511236,1,1,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_noShock","dgrp390_noShock_male","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_noShock/male",20230224,7,4,3,NA,NA,NA,0.761904761904762,NA,"riddha",FALSE,0.0564532457014702,0.0392240842262646,0.951071488765046
1,"dgrp390","female","operant_place","green","L","shock",1,"11:00:00","11:46:45","L","G",0.502491901320708,0.502491901320708,0.236606030401196,0.099676052828308,0.777777777777778,1,0.6,0.383933987714753,0.348944429201186,0.418871244945041,0.387480431106699,0.375718476444956,0.36717618888405,0.355379850595702,0.401082603854931,0.362489277277766,0.354960436620356,0.372986903683367,8,5,3,3,2,1,1200,0.827975673327541,NA,0.622031840473652,NA,0.622031840473652,0.630908959453015,NA,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,5,3,2,NA,NA,NA,0.4,NA,"riddha",FALSE,0.243073293047595,0.22584413157239,-0.582741508702059
2,"dgrp390","female","operant_place","green","M","shock",1,"11:00:00","11:46:45","X",NA,0.45626713182158,0.45626713182158,0.17468228258161,0.290181908796412,0.373134328358209,0.414634146341463,0.307692307692308,1.32828424922149,1.60884824491792,1.04813963169501,0.775438003062651,1.69941413398335,0.700097457024574,0.574114458852014,1.24438337881696,1.09915566302119,1.28857418132538,0.836575494789976,62,47,15,33,22,11,1200,0.18798955613577,0.454545454545454,2.66922111372154,NA,2.66922111372154,2.17181080412148,1.61527193057916,23,17,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,29,25,4,NA,NA,NA,0.106941838649156,NA,"riddha",FALSE,0.196848523548467,0.179619362073262,-0.216982697531763
3,"dgrp390","female","operant_place","green","R","shock",1,"11:00:00","11:46:45","X",NA,0.105407425865936,0.105407425865936,0.23137303762771,0.303015200598056,-0.0333333333333334,-0.157894736842105,0.181818181818182,1.12792376443903,1.4151478395106,0.841129022813012,1.66515596979964,1.01936775777446,1.29977122898108,1.3446719961567,1.10623343943099,1.06652712359582,1.19225982136475,0.862273610619426,59,46,13,30,25,5,1200,0.148695652173913,-0.166666666666667,1.55837670324306,NA,1.55837670324306,1.41114379068787,1.16635260433076,14,9,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,29,21,8,NA,NA,NA,0.339712918660287,NA,"riddha",FALSE,0.154011182407177,0.171240343882382,2.10355872916481
4,"dgrp390","female","operant_place","green","L","shock",1,"11:00:00","11:46:45","X",NA,0.250560677797159,0.250560677797159,0.3623224520309,0.234487914278595,-0.580645161290323,-0.538461538461539,-0.652173913043478,1.21982947511266,1.44679266020149,0.993205547400635,1.13127635531745,1.2105837510362,0.931479932934116,0.966841280217386,0.758123084057599,0.966411493427294,1.16250704577532,0.769912452288432,57,39,18,30,22,8,1200,0.177237185056473,-0.384615384615385,1.60746413047779,NA,1.60746413047779,1.49094799488926,1.18496359243257,14,10,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,27,17,10,NA,NA,NA,0.11371237458194,NA,"riddha",FALSE,0.00885793047595312,0.0260870919511587,1.61854704095129
5,"dgrp390","female","operant_place","green","M","shock",1,"11:00:00","11:46:45","X",NA,0.22165462247695,0.22165462247695,0.297159232494393,0.320209319710939,-0.172413793103448,-0.241379310344828,-0.103448275862069,1.11738695971089,1.10967296629236,1.12508942249651,1.20421267102425,1.04546339287336,0.915816503208054,0.912488446469042,1.01565820537841,0.892752264317547,0.953484629967793,0.832019898667299,54,37,17,24,20,4,1200,0.109756097560976,-0.111111111111111,1.16372960128676,NA,1.16372960128676,1.26026731619099,0.996481161771116,12,10,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,30,17,13,NA,NA,NA,0.137931034482759,NA,"riddha",FALSE,0.0377639857961624,0.054993147271368,2.44981484433599
6,"dgrp390","female","operant_place","green","R","shock",1,"11:00:00","11:46:45","M","B",0.0458509843010217,0.0458509843010217,0.590580613007725,0.298155993022676,-0.12,-0.076923076923077,-0.166666666666667,0.673211228343115,0.680725850496441,0.66570783880885,3.36970358312008,0.470101622313687,2.1596331991021,2.1596331991021,NA,0.361530607409602,0.368434021247314,0.353412704100444,25,15,10,13,8,5,1200,0.0816681146828844,0.384615384615385,1.88849737451786,NA,1.88849737451786,2.17545804345134,1.23755537380971,15,12,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,12,7,5,NA,NA,NA,0.0897435897435897,NA,"riddha",FALSE,0.213567623972091,0.230796785447296,-3.87565950020096
7,"dgrp390","female","operant_place","green","L","shock",1,"11:00:00","11:46:45","X",NA,0.335534512833292,0.335534512833292,0.29778220782457,0.237229005731373,0.580952380952381,0.6,0.551020408163265,1.90656063813853,1.97474312867573,1.83848006462755,1.48532579975428,1.93822690056288,1.22302622122299,1.24400568171687,1.13815476740684,1.4548863959113,1.56824154958318,1.31283373498072,93,61,32,40,26,14,1200,0.323197219808862,0.1,2.37652173277333,NA,2.37652173277333,1.69384746504361,1.75698280240287,21,13,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp390_shock","dgrp390_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230224/csv/dgrp390_shock/female",20230224,53,35,18,NA,NA,NA,0.0489795918367347,NA,"riddha",FALSE,0.0761159045601794,0.0588867430849738,1.75561613013265
